,Location,BedRooms,WashRooms,AreaCount,Area,Currency,Price
4016,370,4,6,120, Sq. Yd,PKR,2.4 Crore
4017,102,11,4,120, Sq. Yd,PKR,2.55 Crore
4018,208,4,5,266.7, Sq. Yd,PKR,3.8 Crore
4019,19,5,10,500, Sq. Yd,PKR,6.8 Crore
4020,110,11,3,225, Sq. Yd,PKR,4.5 Crore
4021,177,3,3,350, Sq. Yd,PKR,2.9 Crore
4022,180,3,3,200, Sq. Yd,PKR,2.65 Crore
4023,154,6,5,110, Sq. Yd,PKR,1.45 Crore
4024,8,4,5,500, Sq. Yd,PKR,12  Crore
4025,12,4,6,300, Sq. Yd,PKR,6.7 Crore
4026,197,6,6,120, Sq. Yd,PKR,1.5 Crore
4027,94,6,4,240, Sq. Yd,PKR,2.4 Crore
4028,210,5,5,120, Sq. Yd,PKR,1.5 Crore
4029,70,6,6,240, Sq. Yd,PKR,2.66 Crore
4030,371,4,5,120, Sq. Yd,PKR,1.7 Crore
4031,19,5,5,500, Sq. Yd,PKR,6.7 Crore
4032,19,5,5,350, Sq. Yd,PKR,5.6 Crore
4033,19,5,5,500, Sq. Yd,PKR,6.9 Crore
4034,19,5,5,350, Sq. Yd,PKR,5.9 Crore
4035,19,5,5,500, Sq. Yd,PKR,6.9 Crore
4036,19,5,5,350, Sq. Yd,PKR,6  Crore
4037,19,5,5,500, Sq. Yd,PKR,7  Crore
4038,75,6,8,500, Sq. Yd,PKR,9.25 Crore
4039,156,4,5,120, Sq. Yd,PKR,1.35 Crore
4040,172,4,4,120, Sq. Yd,PKR,1.45 Crore
4041,72,5,5,200, Sq. Yd,PKR,2.7 Crore
4042,3,3,3,200, Sq. Yd,PKR,2  Crore
4043,35,3,6,125, Sq. Yd,PKR,85  Lakh
4044,39,5,7,600, Sq. Yd,PKR,12.5 Crore
4045,8,5,6,500, Sq. Yd,PKR,13.5 Crore
4046,55,6,7,80, Sq. Yd,PKR,1.25 Crore
4047,63,6,5,"1,000", Sq. Yd,PKR,17  Crore
4048,63,5,7,"1,000", Sq. Yd,PKR,20  Crore
4049,14,6,6,"2,000", Sq. Yd,PKR,35  Crore
4050,9,2,4,60, Sq. Yd,PKR,80  Lakh
4051,372,5,2,500, Sq. Yd,PKR,14  Crore
4052,146,4,4,64, Sq. Yd,PKR,35  Lakh
4053,146,4,4,64, Sq. Yd,PKR,30  Lakh
4054,309,4,4,84, Sq. Yd,PKR,50  Lakh
4055,39,3,3,"1,000", Sq. Yd,PKR,18.5 Crore
4056,39,4,4,500, Sq. Yd,PKR,9  Crore
4057,14,6,6,635, Sq. Yd,PKR,19  Crore
4058,3,3,3,200, Sq. Yd,PKR,1.8 Crore
4059,258,4,4,80, Sq. Yd,PKR,65  Lakh
4060,161,4,4,92, Sq. Yd,PKR,65  Lakh
4061,258,4,4,80, Sq. Yd,PKR,50  Lakh
4062,373,2,2,80, Sq. Yd,PKR,50  Lakh
4063,373,2,2,80, Sq. Yd,PKR,55  Lakh
4064,373,5,5,130, Sq. Yd,PKR,50  Lakh
4065,19,5,5,500, Sq. Yd,PKR,7.6 Crore
4066,19,4,4,500, Sq. Yd,PKR,7.5 Crore
4067,19,5,5,350, Sq. Yd,PKR,6  Crore
4068,39,6,4,"1,000", Sq. Yd,PKR,14  Crore
4069,288,5,5,120, Sq. Yd,PKR,1.65 Crore
4070,14,4,4,415, Sq. Yd,PKR,7.75 Crore
4071,14,6,6,300, Sq. Yd,PKR,6.5 Crore
4072,50,2,3,200, Sq. Yd,PKR,2.65 Crore
4073,146,6,6,84, Sq. Yd,PKR,60  Lakh
4074,14,6,6,500, Sq. Yd,PKR,12.5 Crore
4075,88,4,3,120, Sq. Yd,PKR,1.27 Crore
4076,47,9,6,240, Sq. Yd,PKR,4.5 Crore
4077,70,6,6,240, Sq. Yd,PKR,2.65 Crore
4078,374,3,2,84, Sq. Yd,PKR,30  Lakh
4079,132,4,5,120, Sq. Yd,PKR,1.5 Crore
4080,14,6,6,500, Sq. Yd,PKR,11.5 Crore
4081,50,6,7,250, Sq. Yd,PKR,3.5 Crore
4082,176,2,3,133, Sq. Yd,PKR,45  Lakh
4083,156,11,7,120, Sq. Yd,PKR,98  Lakh
4084,375,3,4,120, Sq. Yd,PKR,2.55 Crore
4085,88,3,2,240, Sq. Yd,PKR,1.85 Crore
4086,376,4,5,240, Sq. Yd,PKR,1.25 Crore
4087,19,4,3,350, Sq. Yd,PKR,5.8 Crore
4088,95,5,3,220, Sq. Yd,PKR,1.65 Crore
4089,376,4,5,240, Sq. Yd,PKR,1.5 Crore
4090,16,5,3,200, Sq. Yd,PKR,3.1 Crore
4091,62,4,6,350, Sq. Yd,PKR,9.5 Crore
4092,125,6,4,250, Sq. Yd,PKR,4.5 Crore
4093,133,4,3,233, Sq. Yd,PKR,4.7 Crore
4094,13,3,3,300, Sq. Yd,PKR,6.5 Crore
4095,125,3,3,273, Sq. Yd,PKR,5.1 Crore
4096,20,3,3,125, Sq. Yd,PKR,1.17 Crore
4097,20,3,3,125, Sq. Yd,PKR,1.18 Crore
4098,20,3,3,125, Sq. Yd,PKR,1.2 Crore
4099,20,3,3,125, Sq. Yd,PKR,1.22 Crore
4100,20,3,3,125, Sq. Yd,PKR,1.23 Crore
4101,20,3,3,125, Sq. Yd,PKR,1.24 Crore
4102,20,3,3,125, Sq. Yd,PKR,1.29 Crore
4103,20,3,3,125, Sq. Yd,PKR,1.3 Crore
4104,20,3,3,125, Sq. Yd,PKR,1.26 Crore
4105,20,3,3,125, Sq. Yd,PKR,1.3 Crore
4106,14,5,5,500, Sq. Yd,PKR,8.75 Crore
4107,128,5,4,200, Sq. Yd,PKR,2.6 Crore
4108,39,3,4,760, Sq. Yd,PKR,9  Crore
4109,41,6,6,200, Sq. Yd,PKR,3.25 Crore
4110,27,4,5,300, Sq. Yd,PKR,6.75 Crore
4111,11,4,4,100, Sq. Yd,PKR,3.4 Crore
4112,12,6,6,300, Sq. Yd,PKR,7.5 Crore
4113,12,4,4,300, Sq. Yd,PKR,7.4 Crore
4114,8,6,6,500, Sq. Yd,PKR,11.5 Crore
4115,39,5,6,500, Sq. Yd,PKR,12  Crore
4116,8,5,5,500, Sq. Yd,PKR,12.75 Crore
4117,8,6,6,500, Sq. Yd,PKR,11.5 Crore
4118,377,6,6,300, Sq. Yd,PKR,8.25 Crore
4119,12,4,4,300, Sq. Yd,PKR,6.75 Crore
4120,14,6,7,"1,000", Sq. Yd,PKR,18  Crore
4121,13,4,5,300, Sq. Yd,PKR,6.25 Crore
4122,14,6,7,500, Sq. Yd,PKR,10.5 Crore
4123,14,5,6,600, Sq. Yd,PKR,15  Crore
4124,12,4,5,300, Sq. Yd,PKR,8  Crore
4125,12,4,4,300, Sq. Yd,PKR,7.25 Crore
4126,12,4,4,300, Sq. Yd,PKR,6.75 Crore
4127,12,4,4,300, Sq. Yd,PKR,7.4 Crore
4128,14,5,5,500, Sq. Yd,PKR,11.5 Crore
4129,12,4,5,300, Sq. Yd,PKR,7.75 Crore
4130,13,4,5,450, Sq. Yd,PKR,8.75 Crore
4131,14,4,5,300, Sq. Yd,PKR,6.25 Crore
4132,12,4,5,300, Sq. Yd,PKR,7  Crore
4133,12,4,4,300, Sq. Yd,PKR,7.5 Crore
4134,12,5,5,300, Sq. Yd,PKR,7.5 Crore
4135,228,5,5,220, Sq. Yd,PKR,5.75 Crore
4136,11,4,5,100, Sq. Yd,PKR,3.1 Crore
4137,14,4,5,400, Sq. Yd,PKR,8.65 Crore
4138,13,6,6,500, Sq. Yd,PKR,11  Crore
4139,300,4,4,300, Sq. Yd,PKR,3.75 Crore
4140,13,6,6,500, Sq. Yd,PKR,12.5 Crore
4141,81,2,3,120, Sq. Yd,PKR,95  Lakh
4142,13,6,6,500, Sq. Yd,PKR,10.5 Crore
4143,12,5,6,300, Sq. Yd,PKR,7.6 Crore
4144,13,5,6,300, Sq. Yd,PKR,6.2 Crore
4145,14,4,5,333, Sq. Yd,PKR,6.1 Crore
4146,14,6,6,500, Sq. Yd,PKR,10  Crore
4147,14,6,6,500, Sq. Yd,PKR,10  Crore
4148,39,6,6,500, Sq. Yd,PKR,10  Crore
4149,11,4,5,100, Sq. Yd,PKR,3.25 Crore
4150,13,5,6,500, Sq. Yd,PKR,9.5 Crore
4151,45,6,6,400, Sq. Yd,PKR,3.7 Crore
4152,45,2,5,120, Sq. Yd,PKR,1.75 Crore
4153,7,3,3,200, Sq. Yd,PKR,1  Crore
4154,238,5,6,220, Sq. Yd,PKR,4.25 Crore
4155,102,11,8,120, Sq. Yd,PKR,2.55 Crore
4156,161,6,6,125, Sq. Yd,PKR,99  Lakh
4157,62,5,5,350, Sq. Yd,PKR,11  Crore
4158,8,4,4,500, Sq. Yd,PKR,13  Crore
4159,378,8,9,630, Sq. Yd,PKR,15.5 Crore
4160,371,4,4,120, Sq. Yd,PKR,1.2 Crore
4161,14,4,5,250, Sq. Yd,PKR,5.25 Crore
4162,47,6,6,400, Sq. Yd,PKR,4.9 Crore
4163,102,8,8,120, Sq. Yd,PKR,2.5 Crore
4164,15,4,4,600, Sq. Yd,PKR,4.7 Crore
4165,379,5,5,350, Sq. Yd,PKR,9.4 Crore
4166,380,5,6,500, Sq. Yd,PKR,10  Crore
4167,62,5,6,350, Sq. Yd,PKR,9.25 Crore
4168,62,7,7,800, Sq. Yd,PKR,35  Crore
4169,19,5,6,500, Sq. Yd,PKR,6.8 Crore
4170,14,5,7,"1,000", Sq. Yd,PKR,14.5 Crore
4171,11,4,5,150, Sq. Yd,PKR,4.25 Crore
4172,8,6,7,500, Sq. Yd,PKR,11.5 Crore
4173,8,8,10,"1,000", Sq. Yd,PKR,20  Crore
4174,14,6,7,"1,000", Sq. Yd,PKR,23  Crore
4175,32,4,4,235, Sq. Yd,PKR,70  Lakh
4176,14,6,6,500, Sq. Yd,PKR,10.75 Crore
4177,70,6,6,240, Sq. Yd,PKR,2.33 Crore
4178,210,4,4,120, Sq. Yd,PKR,1.4 Crore
4179,8,6,6,600, Sq. Yd,PKR,12  Crore
4180,2,3,3,152, Sq. Yd,PKR,1.5 Crore
4181,3,3,3,200, Sq. Yd,PKR,1.75 Crore
4182,95,3,4,111, Sq. Yd,PKR,1.5 Crore
4183,222,6,6,110, Sq. Yd,PKR,70  Lakh
4184,163,6,6,120, Sq. Yd,PKR,1.45 Crore
4185,14,4,4,500, Sq. Yd,PKR,8.75 Crore
4186,215,6,6,287, Sq. Yd,PKR,5.25 Crore
4187,13,3,3,600, Sq. Yd,PKR,12.5 Crore
4188,38,7,8,"1,066", Sq. Yd,PKR,11  Crore
4189,310,3,3,160, Sq. Yd,PKR,3.5 Crore
4190,8,4,5,"1,000", Sq. Yd,PKR,20  Crore
4191,223,2,2,400, Sq. Yd,PKR,2.2 Crore
4192,14,5,5,500, Sq. Yd,PKR,10  Crore
4193,173,4,5,120, Sq. Yd,PKR,1.5 Crore
4194,81,4,6,200, Sq. Yd,PKR,2.5 Crore
4195,381,8,8,200, Sq. Yd,PKR,3  Crore
4196,166,7,6,80, Sq. Yd,PKR,1  Crore
4197,34,3,1,80, Sq. Yd,PKR,21.5 Lakh
4198,14,6,6,"1,000", Sq. Yd,PKR,15.75 Crore
4199,26,8,8,"1,000", Sq. Yd,PKR,20  Crore
4200,8,7,6,"1,000", Sq. Yd,PKR,19.5 Crore
4201,3,3,3,200, Sq. Yd,PKR,1.75 Crore
4202,20,3,3,152, Sq. Yd,PKR,95  Lakh
4203,36,4,4,350, Sq. Yd,PKR,1.45 Crore
4204,6,3,3,200, Sq. Yd,PKR,1.25 Crore
4205,382,4,4,200, Sq. Yd,PKR,90  Lakh
4206,122,7,7,350, Sq. Yd,PKR,13  Crore
4207,123,6,6,82, Sq. Yd,PKR,90  Lakh
4208,383,3,3,55, Sq. Yd,PKR,50  Lakh
4209,236,3,3,45, Sq. Yd,PKR,35  Lakh
4210,47,7,6,240, Sq. Yd,PKR,3.5 Crore
4211,384,2,2,125, Sq. Yd,PKR,50  Lakh
4212,190,5,6,350, Sq. Yd,PKR,11.3 Crore
4213,235,4,4,120, Sq. Yd,PKR,1.85 Crore
4214,385,4,4,120, Sq. Yd,PKR,1.85 Crore
4215,35,3,3,125, Sq. Yd,PKR,80  Lakh
4216,65,5,6,500, Sq. Yd,PKR,7  Crore
4217,19,5,6,500, Sq. Yd,PKR,7.4 Crore
4218,19,4,5,350, Sq. Yd,PKR,5.8 Crore
4219,14,5,6,499, Sq. Yd,PKR,8  Crore
4220,103,3,3,160, Sq. Yd,PKR,91  Lakh
4221,7,3,3,200, Sq. Yd,PKR,1.2 Crore
4222,7,3,3,200, Sq. Yd,PKR,1.3 Crore
4223,214,4,3,150, Sq. Yd,PKR,1.65 Crore
4224,65,5,5,500, Sq. Yd,PKR,6.5 Crore
4225,39,5,5,500, Sq. Yd,PKR,8  Crore
4226,8,6,6,500, Sq. Yd,PKR,9.5 Crore
4227,142,3,1,100, Sq. Yd,PKR,35  Lakh
4228,110,8,8,400, Sq. Yd,PKR,4.9 Crore
4229,88,7,5,240, Sq. Yd,PKR,2.65 Crore
4230,88,4,5,120, Sq. Yd,PKR,1.5 Crore
4231,88,4,5,120, Sq. Yd,PKR,1.5 Crore
4232,88,4,5,120, Sq. Yd,PKR,1.5 Crore
4233,88,4,3,120, Sq. Yd,PKR,1.5 Crore
4234,88,2,3,120, Sq. Yd,PKR,98  Lakh
4235,88,2,3,120, Sq. Yd,PKR,97  Lakh
4236,103,3,2,160, Sq. Yd,PKR,1.05 Crore
4237,335,2,10,80, Sq. Yd,PKR,52  Lakh
4238,58,11,4,120, Sq. Yd,PKR,2.5 Crore
4239,39,4,2,250, Sq. Yd,PKR,6.2 Crore
4240,134,2,3,80, Sq. Yd,PKR,65  Lakh
4241,386,4,5,120, Sq. Yd,PKR,80  Lakh
4242,77,5,4,94, Sq. Yd,PKR,65  Lakh
4243,162,6,6,240, Sq. Yd,PKR,1.8 Crore
4244,133,4,5,460, Sq. Yd,PKR,5  Crore
4245,387,6,6,120, Sq. Yd,PKR,1.25 Crore
4246,65,6,2,266, Sq. Yd,PKR,4.5 Crore
4247,81,6,5,200, Sq. Yd,PKR,2.3 Crore
4248,367,11,10,75, Sq. Yd,PKR,45  Lakh
4249,155,6,8,120, Sq. Yd,PKR,1.7 Crore
4250,344,7,6,120, Sq. Yd,PKR,2.5 Crore
4251,74,4,6,550, Sq. Yd,PKR,9.5 Crore
4252,18,6,6,600, Sq. Yd,PKR,2.75 Crore
4253,10,2,2,600, Sq. Yd,PKR,6.3 Crore
4254,14,6,6,500, Sq. Yd,PKR,8.75 Crore
4255,103,4,5,120, Sq. Yd,PKR,75  Lakh
4256,70,4,4,240, Sq. Yd,PKR,2.35 Crore
4257,72,3,3,120, Sq. Yd,PKR,2.5 Crore
4258,209,3,3,120, Sq. Yd,PKR,1.6 Crore
4259,103,4,4,160, Sq. Yd,PKR,90  Lakh
4260,70,4,4,240, Sq. Yd,PKR,2.15 Crore
4261,153,4,4,120, Sq. Yd,PKR,2  Crore
4262,209,4,4,120, Sq. Yd,PKR,1.7 Crore
4263,244,4,4,120, Sq. Yd,PKR,1.85 Crore
4264,136,4,4,120, Sq. Yd,PKR,1.75 Crore
4265,161,6,6,125, Sq. Yd,PKR,90  Lakh
4266,388,6,4,200, Sq. Yd,PKR,2.5 Crore
4267,81,10,7,300, Sq. Yd,PKR,2.5 Crore
4268,14,6,6,"1,195.9", Sq. Yd,PKR,16  Crore
4269,39,5,6,500, Sq. Yd,PKR,7.5 Crore
4270,39,5,6,666, Sq. Yd,PKR,12  Crore
4271,14,6,6,500, Sq. Yd,PKR,11  Crore
4272,39,6,6,500, Sq. Yd,PKR,11  Crore
4273,8,5,5,400, Sq. Yd,PKR,9.5 Crore
4274,38,5,4,597.9, Sq. Yd,PKR,8.1 Crore
4275,171,4,5,120, Sq. Yd,PKR,2.45 Crore
4276,389,6,2,80, Sq. Yd,PKR,93  Lakh
4277,172,2,3,120, Sq. Yd,PKR,1.55 Crore
4278,209,3,4,120, Sq. Yd,PKR,1.25 Crore
4279,70,4,3,210, Sq. Yd,PKR,2.25 Crore
4280,71,3,4,120, Sq. Yd,PKR,1.35 Crore
4281,7,4,3,152, Sq. Yd,PKR,1.5 Crore
4282,7,2,6,200, Sq. Yd,PKR,1.65 Crore
4283,221,5,6,240, Sq. Yd,PKR,3.6 Crore
4284,14,6,7,500, Sq. Yd,PKR,12.5 Crore
4285,14,6,6,"1,000", Sq. Yd,PKR,17  Crore
4286,221,5,5,400, Sq. Yd,PKR,5.5 Crore
4287,103,3,3,160, Sq. Yd,PKR,1.05 Crore
4288,155,3,4,400, Sq. Yd,PKR,5.5 Crore
4289,297,6,6,550, Sq. Yd,PKR,11.5 Crore
4290,265,8,8,500, Sq. Yd,PKR,11  Crore
4291,12,6,7,"2,000", Sq. Yd,PKR,60  Crore
4292,7,4,4,125, Sq. Yd,PKR,1.3 Crore
4293,132,6,6,120, Sq. Yd,PKR,2.5 Crore
4294,231,6,6,430, Sq. Yd,PKR,6.95 Crore
4295,14,6,6,500, Sq. Yd,PKR,10.75 Crore
4296,260,5,5,200, Sq. Yd,PKR,3.1 Crore
4297,81,11,5,300, Sq. Yd,PKR,2.5 Crore
4298,55,9,6,100, Sq. Yd,PKR,92  Lakh
4299,47,6,5,300, Sq. Yd,PKR,4.2 Crore
4300,39,4,4,666, Sq. Yd,PKR,11.75 Crore
4301,9,4,4,80, Sq. Yd,PKR,1.45 Crore
4302,9,4,6,120, Sq. Yd,PKR,1.8 Crore
4303,66,5,6,427, Sq. Yd,PKR,6.7 Crore
4304,66,5,6,427, Sq. Yd,PKR,6.3 Crore
4305,66,5,8,427, Sq. Yd,PKR,6.5 Crore
4306,13,6,3,600, Sq. Yd,PKR,12  Crore
4307,390,10,2,300, Sq. Yd,PKR,2.8 Crore
4308,147,3,5,120, Sq. Yd,PKR,75  Lakh
4309,382,4,2,240, Sq. Yd,PKR,1.5 Crore
4310,148,4,4,120, Sq. Yd,PKR,82  Lakh
4311,148,2,2,120, Sq. Yd,PKR,62  Lakh
4312,151,4,4,120, Sq. Yd,PKR,82  Lakh
4313,151,4,4,120, Sq. Yd,PKR,82  Lakh
4314,150,4,4,120, Sq. Yd,PKR,82  Lakh
4315,149,4,4,120, Sq. Yd,PKR,82  Lakh
4316,148,4,4,120, Sq. Yd,PKR,82  Lakh
4317,149,2,2,120, Sq. Yd,PKR,62  Lakh
4318,151,2,2,120, Sq. Yd,PKR,62  Lakh
4319,150,2,2,120, Sq. Yd,PKR,62  Lakh
4320,148,2,2,120, Sq. Yd,PKR,62  Lakh
4321,148,2,2,120, Sq. Yd,PKR,62  Lakh
4322,150,2,2,120, Sq. Yd,PKR,62  Lakh
4323,151,2,2,120, Sq. Yd,PKR,62  Lakh
4324,149,2,2,120, Sq. Yd,PKR,62  Lakh
4325,148,4,4,120, Sq. Yd,PKR,82  Lakh
4326,149,4,4,120, Sq. Yd,PKR,82  Lakh
4327,151,4,4,120, Sq. Yd,PKR,82  Lakh
4328,151,4,4,120, Sq. Yd,PKR,82  Lakh
4329,150,4,4,120, Sq. Yd,PKR,82  Lakh
4330,149,4,4,120, Sq. Yd,PKR,82  Lakh
4331,148,4,4,120, Sq. Yd,PKR,82  Lakh
4332,149,2,2,120, Sq. Yd,PKR,62  Lakh
4333,150,2,2,120, Sq. Yd,PKR,62  Lakh
4334,148,2,2,120, Sq. Yd,PKR,62  Lakh
4335,148,2,2,120, Sq. Yd,PKR,62  Lakh
4336,151,2,2,120, Sq. Yd,PKR,62  Lakh
4337,150,2,2,120, Sq. Yd,PKR,62  Lakh
4338,148,4,4,120, Sq. Yd,PKR,82  Lakh
4339,149,2,2,120, Sq. Yd,PKR,62  Lakh
4340,149,4,4,120, Sq. Yd,PKR,82  Lakh
4341,151,4,4,120, Sq. Yd,PKR,82  Lakh
4342,150,4,4,120, Sq. Yd,PKR,82  Lakh
4343,151,4,4,120, Sq. Yd,PKR,82  Lakh
4344,150,4,4,120, Sq. Yd,PKR,82  Lakh
4345,148,4,4,120, Sq. Yd,PKR,82  Lakh
4346,149,2,4,120, Sq. Yd,PKR,82  Lakh
4347,149,2,2,120, Sq. Yd,PKR,62  Lakh
4348,151,2,2,120, Sq. Yd,PKR,62  Lakh
4349,150,2,2,120, Sq. Yd,PKR,62  Lakh
4350,151,2,2,120, Sq. Yd,PKR,62  Lakh
4351,151,4,2,120, Sq. Yd,PKR,62  Lakh
4352,148,2,4,120, Sq. Yd,PKR,62  Lakh
4353,149,4,2,120, Sq. Yd,PKR,62  Lakh
4354,149,4,4,120, Sq. Yd,PKR,82  Lakh
4355,150,4,4,120, Sq. Yd,PKR,62  Lakh
4356,151,4,4,120, Sq. Yd,PKR,82  Lakh
4357,359,3,4,120, Sq. Yd,PKR,1.6 Crore
4358,39,6,6,500, Sq. Yd,PKR,13  Crore
4359,13,5,5,500, Sq. Yd,PKR,8.5 Crore
4360,14,5,5,500, Sq. Yd,PKR,7.75 Crore
4361,39,5,5,500, Sq. Yd,PKR,12.5 Crore
4362,63,6,7,"1,000", Sq. Yd,PKR,17  Crore
4363,8,6,7,500, Sq. Yd,PKR,13.5 Crore
4364,14,6,7,600, Sq. Yd,PKR,16  Crore
4365,14,6,6,500, Sq. Yd,PKR,16  Crore
4366,14,6,7,600, Sq. Yd,PKR,19  Crore
4367,13,5,5,450, Sq. Yd,PKR,8.75 Crore
4368,14,5,6,500, Sq. Yd,PKR,8.5 Crore
4369,39,10,10,"2,000", Sq. Yd,PKR,36  Crore
4370,14,6,7,"1,000", Sq. Yd,PKR,16.5 Crore
4371,14,4,5,"2,000", Sq. Yd,PKR,45  Crore
4372,14,6,7,"1,000", Sq. Yd,PKR,20  Crore
4373,14,6,7,"1,000", Sq. Yd,PKR,18.5 Crore
4374,38,6,7,"1,000", Sq. Yd,PKR,16  Crore
4375,8,6,7,500, Sq. Yd,PKR,12.5 Crore
4376,14,6,7,600, Sq. Yd,PKR,12  Crore
4377,8,6,7,500, Sq. Yd,PKR,12.5 Crore
4378,14,6,7,500, Sq. Yd,PKR,12.5 Crore
4379,8,7,8,"2,000", Sq. Yd,PKR,40  Crore
4380,13,6,6,500, Sq. Yd,PKR,7.5 Crore
4381,81,7,5,400, Sq. Yd,PKR,3.85 Crore
4382,38,4,5,550, Sq. Yd,PKR,6.5 Crore
4383,39,4,4,500, Sq. Yd,PKR,8.5 Crore
4384,8,9,9,"1,000", Sq. Yd,PKR,25  Crore
4385,88,2,3,120, Sq. Yd,PKR,95  Lakh
4386,55,6,4,80, Sq. Yd,PKR,75  Lakh
4387,13,3,4,100, Sq. Yd,PKR,3.4 Crore
4388,192,4,6,240, Sq. Yd,PKR,3.55 Crore
4389,55,6,6,120, Sq. Yd,PKR,1.1 Crore
4390,374,2,1,84, Sq. Yd,PKR,30  Lakh
4391,335,10,6,80, Sq. Yd,PKR,46  Lakh
4392,210,2,2,120, Sq. Yd,PKR,1.75 Crore
4393,364,3,4,300, Sq. Yd,PKR,2.45 Crore
4394,95,3,2,240, Sq. Yd,PKR,1.65 Crore
4395,382,5,5,200, Sq. Yd,PKR,1.1 Crore
4396,14,4,4,300, Sq. Yd,PKR,6.5 Crore
4397,81,5,5,200, Sq. Yd,PKR,1.6 Crore
4398,81,2,2,200, Sq. Yd,PKR,1.6 Crore
4399,391,4,4,120, Sq. Yd,PKR,1.25 Crore
4400,392,4,5,80, Sq. Yd,PKR,28  Lakh
4401,8,4,4,120, Sq. Yd,PKR,5  Crore
4402,14,4,4,300, Sq. Yd,PKR,6.5 Crore
4403,11,4,5,100, Sq. Yd,PKR,3.9 Crore
4404,13,6,2,300, Sq. Yd,PKR,6.5 Crore
4405,44,4,2,120, Sq. Yd,PKR,2.25 Crore
4406,11,4,4,100, Sq. Yd,PKR,3.4 Crore
4407,11,4,5,120, Sq. Yd,PKR,4.3 Crore
4408,11,6,4,120, Sq. Yd,PKR,4  Crore
4409,20,3,3,200, Sq. Yd,PKR,1  Crore
4410,35,3,3,150, Sq. Yd,PKR,68  Lakh
4411,14,5,6,370, Sq. Yd,PKR,5.5 Crore
4412,324,6,8,240, Sq. Yd,PKR,3.6 Crore
4413,376,11,5,400, Sq. Yd,PKR,2.3 Crore
4414,14,5,6,600, Sq. Yd,PKR,8.75 Crore
4415,14,5,4,500, Sq. Yd,PKR,9.75 Crore
4416,47,6,3,240, Sq. Yd,PKR,3.65 Crore
4417,47,4,5,120, Sq. Yd,PKR,1.65 Crore
4418,321,3,2,220, Sq. Yd,PKR,1.6 Crore
4419,137,5,2,120, Sq. Yd,PKR,1.35 Crore
4420,103,3,2,160, Sq. Yd,PKR,85  Lakh
4421,103,2,2,120, Sq. Yd,PKR,82  Lakh
4422,103,2,6,120, Sq. Yd,PKR,78  Lakh
4423,209,2,4,120, Sq. Yd,PKR,1.25 Crore
4424,209,6,4,120, Sq. Yd,PKR,1.3 Crore
4425,71,4,4,120, Sq. Yd,PKR,1.4 Crore
4426,71,4,4,120, Sq. Yd,PKR,1.2 Crore
4427,153,4,3,120, Sq. Yd,PKR,1.18 Crore
4428,26,8,7,500, Sq. Yd,PKR,8  Crore
4429,13,6,8,500, Sq. Yd,PKR,9.5 Crore
4430,246,3,3,120, Sq. Yd,PKR,72  Lakh
4431,26,4,4,100, Sq. Yd,PKR,3.85 Crore
4432,47,6,6,240, Sq. Yd,PKR,3  Crore
4433,393,7,7,300, Sq. Yd,PKR,4.3 Crore
4434,8,6,6,100, Sq. Yd,PKR,3.85 Crore
4435,13,3,4,500, Sq. Yd,PKR,13  Crore
4436,393,4,4,600, Sq. Yd,PKR,20  Crore
4437,394,5,7,400, Sq. Yd,PKR,2.85 Crore
4438,395,2,3,"1,000", Sq. Yd,PKR,13  Crore
4439,8,6,7,500, Sq. Yd,PKR,16  Crore
4440,57,6,6,130, Sq. Yd,PKR,1.2 Crore
4441,312,9,3,120, Sq. Yd,PKR,1.25 Crore
4442,12,3,6,500, Sq. Yd,PKR,7.25 Crore
4443,27,6,2,500, Sq. Yd,PKR,14.5 Crore
4444,119,2,8,240, Sq. Yd,PKR,6.35 Crore
4445,14,8,8,"1,000", Sq. Yd,PKR,18  Crore
4446,44,7,3,240, Sq. Yd,PKR,2.7 Crore
4447,9,3,6,400, Sq. Yd,PKR,4  Crore
4448,64,5,5,500, Sq. Yd,PKR,7  Crore
4449,258,2,1,80, Sq. Yd,PKR,55  Lakh
4450,75,6,7,500, Sq. Yd,PKR,9  Crore
4451,14,4,4,600, Sq. Yd,PKR,12  Crore
4452,27,5,6,500, Sq. Yd,PKR,10.95 Crore
4453,13,6,6,300, Sq. Yd,PKR,6.75 Crore
4454,396,5,5,350, Sq. Yd,PKR,4.5 Crore
4455,2,3,3,150, Sq. Yd,PKR,1.4 Crore
4456,3,3,3,200, Sq. Yd,PKR,1.85 Crore
4457,161,2,2,80, Sq. Yd,PKR,55  Lakh
4458,161,6,2,92, Sq. Yd,PKR,65  Lakh
4459,14,4,5,500, Sq. Yd,PKR,9.5 Crore
4460,152,5,5,220, Sq. Yd,PKR,3.1 Crore
4461,397,4,6,120, Sq. Yd,PKR,1.5 Crore
4462,223,3,3,200, Sq. Yd,PKR,1.45 Crore
4463,382,6,2,200, Sq. Yd,PKR,75  Lakh
4464,398,4,4,133, Sq. Yd,PKR,35  Lakh
4465,88,9,6,120, Sq. Yd,PKR,1.2 Crore
4466,166,6,5,140, Sq. Yd,PKR,3  Crore
4467,126,5,6,650, Sq. Yd,PKR,6.5 Crore
4468,39,8,8,"1,000", Sq. Yd,PKR,22.5 Crore
4469,367,5,6,80, Sq. Yd,PKR,1.5 Crore
4470,14,5,5,500, Sq. Yd,PKR,10  Crore
